id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1
18196,M,0,95070,19,3,131,34,10,0,0,0,0
18197,F,0,95070,19,2,58,25,7,0,0,0,0
18198,F,0,95070,19,2,97,32,12,0,0,0,0
18199,F,0,95070,19,1,40,27,8,0,0,0,0
18200,F,0,95070,19,1,31,4,8,0,0,0,0
18201,M,0,95070,19,1,89.5,18,17,0,0,0,0
18202,M,0,95070,19,2,48,11,7,0,0,0,0
18203,F,1,95073,19,3,61,3,24,0,0,1,0
18204,F,1,95073,19,4,97,1,20,0,0,1,0
18205,M,0,95073,19,2,99,25,7,0,0,0,0
18206,M,0,95073,19,1,13,29,35,1,0,0,0
18207,F,0,95076,19,4,65.5,22,12,0,0,0,0
18208,F,0,95076,19,1,17,19,7,0,0,0,0
18209,M,0,95076,19,4,195.5,2,27,1,0,0,1
18210,M,0,95076,19,2,101.5,33,30,0,0,1,0
18211,U,1,95110,19,2,74,12,13,0,0,0,0
18212,U,1,95110,19,1,189.5,32,4,0,0,0,0
18213,M,0,95111,19,4,130,25,13,0,0,0,0
18214,M,0,95111,19,1,35.5,29,20,0,0,1,0
18215,F,1,95112,19,1,16.5,13,5,0,0,0,0
18216,F,1,95112,19,2,36.5,24,22,1,0,0,0
18217,M,0,95112,19,2,26.5,5,32,1,0,0,0
18218,M,0,95112,19,4,115,4,8,0,0,0,0
18219,F,0,95112,19,3,174,10,24,0,0,1,0
18220,F,0,95112,19,1,24.5,34,24,1,0,0,0
18221,M,0,95113,19,3,116,11,15,0,0,0,0
18222,M,0,95113,19,1,281.5,1,5,0,0,0,0
18223,U,0,95117,19,2,32,27,10,0,0,0,0
18224,U,0,95117,19,4,257.5,2,19,0,1,1,0
18225,U,1,95117,19,2,39,25,9,0,0,0,0
18226,U,1,95117,19,2,49,15,11,0,0,0,0
18227,M,0,95118,19,2,50.5,24,27,0,0,1,0
18228,M,0,95118,19,1,134.5,28,7,0,0,0,0
18229,M,0,95118,19,1,59.5,22,36,0,0,1,0
18230,M,0,95118,19,5,310,14,35,0,0,1,0
18231,M,0,95119,19,3,241,23,8,0,0,0,0
18232,M,0,95119,19,1,12,18,5,0,0,0,0
18233,M,0,95120,19,5,202.5,9,2,0,0,0,0
18234,M,0,95120,19,1,17,32,33,0,0,1,0
18235,M,0,95120,19,4,271.5,8,22,0,0,1,1
18236,M,0,95120,19,4,81.5,8,19,0,0,1,0
18237,F,0,95120,19,1,24.5,30,29,1,0,0,0
18238,F,0,95120,19,2,72.5,2,14,0,0,0,0
18239,M,0,95120,19,1,4.5,30,16,0,0,1,0
18240,M,0,95120,19,5,67.5,21,17,1,0,0,0
18241,M,0,95120,19,3,84,4,5,0,0,0,0
18242,M,0,95120,19,2,90.5,18,17,0,0,0,1
18243,M,0,95121,19,3,102,15,13,0,0,0,0
18244,M,0,95121,19,3,53.5,20,35,0,0,1,0
18245,M,0,95121,19,4,56.5,22,16,0,0,1,0
18246,M,0,95121,19,2,111.5,27,27,0,0,1,0
18247,M,0,95123,19,3,221,7,17,0,0,0,0
18248,M,0,95123,19,1,29.5,13,15,0,0,0,0
18249,M,0,95123,19,1,9.5,24,16,0,0,0,0
18250,M,0,95123,19,1,49.5,21,5,0,0,0,0
18251,F,0,95123,19,5,289.5,22,24,0,0,1,0
18252,F,0,95123,19,2,111,1,5,0,0,0,0
18253,M,0,95123,19,1,69.5,19,31,0,0,1,0
18254,M,0,95123,19,1,99.5,15,7,0,0,0,0
18255,M,0,95124,19,1,167,7,3,0,0,0,0
18256,M,0,95124,19,1,74.5,13,9,0,0,0,0
18257,M,0,95124,19,2,114,27,16,1,0,0,0
18258,M,0,95124,19,1,8.5,24,10,0,0,0,0
18259,M,0,95124,19,1,12,24,28,0,0,1,0
18260,M,0,95124,19,1,94.5,22,16,0,0,1,0
18261,M,0,95124,19,1,19.5,13,3,0,0,0,0
18262,M,0,95124,19,5,159,12,1,0,0,0,0
18263,M,0,95124,19,1,49.5,18,6,0,0,0,0
18264,M,0,95124,19,4,304.5,13,10,0,0,0,0
18265,U,1,95125,19,4,129.5,26,24,1,0,0,0
18266,U,1,95125,19,5,161,10,16,0,0,0,0
18267,M,0,95125,19,4,206.5,1,20,1,0,0,0
18268,M,0,95125,19,1,174.5,26,14,0,0,0,0
18269,M,1,95125,19,2,89,13,20,0,1,1,0
18270,M,1,95125,19,1,144.5,25,6,0,0,0,0
18271,U,0,95125,19,2,181.5,4,33,1,0,0,0
18272,U,0,95125,19,2,121.5,29,10,0,0,0,0
18273,U,1,95126,19,1,123,27,20,1,0,0,0
18274,U,1,95126,19,1,64.5,21,5,0,0,0,0
18275,M,0,95126,19,2,57,11,36,0,0,1,1
18276,M,0,95126,19,1,29.5,21,4,0,0,0,0
18277,M,0,95127,19,1,19.5,6,22,1,0,0,0
18278,M,0,95127,19,1,35.5,16,16,0,0,0,0
18279,M,0,95127,19,2,141.5,27,9,0,0,0,0
18280,M,0,95127,19,3,172,33,18,0,0,1,0
18281,M,0,95128,19,4,175.5,2,9,0,0,0,0
18282,M,0,95128,19,1,24.5,25,6,0,0,0,0
18283,M,0,95128,19,4,273.5,1,5,0,0,0,0
18284,M,0,95128,19,1,62.5,31,20,1,0,0,0
18285,M,0,95129,19,5,122.5,7,7,0,0,0,0
18286,M,0,95129,19,1,39.5,20,2,0,0,0,0
18287,F,0,95129,19,1,8.5,16,7,0,0,0,0
18288,F,0,95129,19,1,54.5,6,3,0,0,0,0
18289,M,0,95129,19,1,9,21,3,0,0,0,0
18290,M,0,95129,19,2,114,9,14,0,0,0,0
18291,F,0,95129,19,3,43.5,20,8,0,0,0,0
18292,F,0,95129,19,1,9.5,31,29,0,0,1,0
18293,M,0,95130,19,1,34.5,18,11,0,0,0,0
18294,M,0,95130,19,2,30.5,17,2,0,0,0,0
18295,U,0,95130,19,3,70.5,6,17,0,0,1,0
18296,U,0,95130,19,1,54.5,13,29,0,0,1,0
18297,F,0,95131,19,1,47.5,33,15,0,0,0,0
18298,F,0,95131,19,2,79,10,3,0,0,0,0
18299,F,0,95131,19,5,144.5,22,9,0,0,0,0
18300,F,0,95131,19,3,98.5,10,15,0,0,0,0
18301,M,0,95132,19,2,63.5,16,9,0,0,0,0
18302,M,0,95132,19,4,59.5,33,7,0,0,0,0
18303,M,0,95132,19,1,19.5,12,28,0,0,1,0
18304,M,0,95132,19,3,96,16,10,0,0,0,0
18305,M,0,95132,19,2,110.5,34,8,0,0,0,0
18306,M,0,95132,19,2,99,8,19,1,0,0,0
18307,M,0,95133,19,5,191.5,31,7,0,0,0,0
18308,M,0,95133,19,2,31.5,22,10,0,0,0,0
18309,M,0,95134,19,2,8,5,17,1,0,0,0
18310,M,0,95134,19,3,311,5,3,0,0,0,0
18311,M,0,95135,19,1,14.5,13,25,1,0,0,0
18312,M,0,95135,19,5,195.5,13,21,0,0,1,0
18313,M,0,95136,19,1,44.5,3,14,0,0,0,0
18314,M,0,95136,19,1,172,12,34,1,0,0,0
18315,M,0,95136,19,1,8.5,19,19,0,0,1,0
18316,M,0,95136,19,1,24.5,10,7,0,0,0,0
18317,F,0,95138,19,3,181,1,17,0,0,0,0
18318,F,0,95138,19,2,27,19,9,0,0,0,0
18319,B,0,95139,19,4,172.5,17,15,0,0,1,1
18320,B,0,95139,19,1,109.5,29,19,0,0,1,0
18321,M,0,95148,19,2,169,1,23,0,0,1,0
18322,M,0,95148,19,1,44.5,28,7,0,0,0,0
18323,M,0,95148,19,3,131,2,25,1,0,0,0
18324,M,0,95148,19,1,69.5,10,6,0,0,0,0
18325,M,0,95153,19,1,27,5,16,0,0,0,0
18326,M,0,95153,19,1,29.5,30,17,0,0,1,0
18327,M,0,95164,19,1,9.5,1,24,1,0,0,0
18328,M,0,95164,19,1,22,14,21,0,0,1,0
18329,M,0,95203,19,1,19.5,3,21,1,0,0,0
18330,M,0,95203,19,1,108,21,32,0,0,1,0
18331,M,0,95205,19,1,34.5,25,21,1,0,0,0
18332,M,0,95205,19,1,74.5,24,12,0,0,0,0
18333,U,1,95207,19,3,138.5,12,2,0,0,0,0
18334,U,1,95207,19,1,19.5,22,17,0,0,1,0
18335,M,0,95207,19,1,39.5,2,8,0,0,0,0
18336,M,0,95207,19,3,35,33,31,1,0,0,0
18337,U,1,95209,19,5,65.5,1,27,0,0,1,0
18338,U,1,95209,19,1,67,6,8,0,0,0,0
18339,M,0,95210,19,5,372,5,3,0,0,0,0
18340,M,0,95210,19,3,30.5,5,18,0,0,0,0
18341,M,0,95219,19,3,86.5,7,8,0,0,0,0
18342,M,0,95219,19,3,37.5,25,21,1,0,0,0
18343,M,1,95220,19,1,4.5,19,11,0,0,0,0
18344,M,1,95220,19,1,9.5,3,6,0,0,0,1
18345,U,0,95227,19,1,29.5,22,16,0,0,0,0
18346,U,0,95227,19,1,59.5,25,20,0,0,1,0
18347,F,0,95240,19,1,72.5,14,2,0,0,0,0
18348,F,0,95240,19,3,263.5,33,30,0,0,1,0
18349,M,0,95242,19,1,13,17,31,0,0,1,0
18350,M,0,95242,19,3,58,26,22,0,0,1,0
18351,M,1,95247,19,1,74.5,1,13,0,0,0,0
18352,M,1,95247,19,1,19.5,22,8,0,0,0,0
18353,M,1,95258,19,2,174,15,4,0,0,0,0
18354,M,1,95258,19,2,151,31,8,0,0,0,0
18355,M,0,95307,19,2,69,32,32,1,0,0,0
18356,M,0,95307,19,2,161.5,8,8,0,0,0,0
18357,M,0,95316,19,1,24.5,33,30,1,0,0,0
18358,M,0,95316,19,1,14.5,32,29,1,0,0,0
18359,F,0,95323,19,1,12,22,12,0,0,0,0
18360,F,0,95323,19,1,15.5,17,23,0,0,1,0
18361,M,0,95336,19,1,162,10,23,0,0,1,0
18362,M,0,95336,19,1,108.5,27,5,0,0,0,0
18363,M,0,95337,19,1,6,9,6,0,0,0,0
18364,M,0,95337,19,1,39.5,13,23,0,0,1,0
18365,M,0,95340,19,4,172,21,13,0,0,0,0
18366,M,0,95340,19,3,222.5,12,32,0,0,1,0
18367,F,0,95340,19,1,72.5,21,29,1,0,0,0
18368,F,0,95340,19,2,79,21,25,1,0,0,0
18369,M,0,95348,19,1,4.5,24,15,0,0,0,0
18370,M,0,95348,19,1,29.5,9,28,1,0,0,0
18371,F,0,95350,19,2,50.5,11,19,0,0,1,0
18372,F,0,95350,19,2,154,1,17,1,0,0,1
18373,M,1,95350,19,4,88.5,18,17,0,0,0,0
18374,M,1,95350,19,2,104,10,10,0,0,0,0
18375,U,1,95351,19,1,26.5,6,6,0,0,0,0
18376,U,1,95351,19,4,224.5,7,1,0,0,0,0
18377,M,1,95354,19,4,253,12,12,0,0,0,0
18378,M,1,95354,19,1,54.5,15,24,1,0,0,0
18379,M,0,95355,19,3,83.5,21,23,0,0,1,0
18380,M,0,95355,19,1,17,36,9,0,0,0,0
18381,M,0,95355,19,3,103.5,1,32,1,0,0,0
18382,M,0,95355,19,4,178,25,6,0,0,0,1
18383,M,0,95356,19,1,39.5,15,30,0,0,1,0
18384,M,0,95356,19,2,68,14,17,0,0,0,0
18385,M,0,95357,19,2,28,18,16,0,0,0,0
18386,M,0,95357,19,3,94,20,18,0,0,0,0
18387,M,0,95361,19,1,99.5,25,13,0,0,0,0
18388,M,0,95361,19,1,19.5,20,22,1,0,0,0
18389,U,1,95366,19,4,71.5,14,23,0,0,1,0
18390,U,1,95366,19,2,63,14,27,1,0,0,0
18391,U,1,95369,19,3,172.5,5,7,0,0,0,0
18392,U,1,95369,19,1,88.5,1,35,1,0,0,0
18393,M,0,95370,19,2,54.5,27,6,0,0,0,0
18394,M,0,95370,19,2,139,8,11,0,0,0,1
18395,M,0,95376,19,2,134,31,4,0,0,0,0
18396,M,0,95376,19,3,68.5,13,22,0,0,1,0
18397,U,1,95376,19,1,170.5,5,21,0,0,1,0
18398,U,1,95376,19,2,104,16,34,1,0,0,0
18399,M,0,95379,19,1,29.5,8,8,0,0,0,0
18400,M,0,95379,19,3,31,11,18,0,0,0,0
18401,U,1,95382,19,5,256.5,20,11,0,0,0,0
18402,U,1,95382,19,1,34.5,34,10,0,0,0,0
18403,M,0,95383,19,2,181.5,13,7,0,0,0,0
18404,M,0,95383,19,1,53.5,17,25,0,0,1,0
18405,M,0,95401,19,2,165,7,1,0,0,0,0
18406,M,0,95401,19,3,28.5,1,23,1,0,0,0
18407,M,1,95401,19,2,98,20,1,0,0,0,0
18408,M,1,95401,19,3,103.5,15,34,0,0,1,0
18409,M,0,95402,19,4,155.5,11,2,0,0,0,0
18410,M,0,95402,19,1,71.5,29,19,1,0,0,0
18411,F,0,95403,19,1,122,28,8,0,0,0,0
18412,F,0,95403,19,1,109.5,35,11,0,0,0,1
18413,F,1,95403,19,2,75.5,21,1,0,0,0,0
18414,F,1,95403,19,3,35.5,13,36,1,0,0,0
18415,M,0,95404,19,5,447,9,20,0,1,1,0
18416,M,0,95404,19,5,152.5,20,5,0,0,0,0
18417,F,0,95404,19,1,22,22,9,0,0,0,0
18418,F,0,95404,19,1,149.5,26,21,0,0,1,1
18419,M,0,95404,19,1,48.5,6,5,0,0,0,0
18420,M,0,95404,19,2,160,9,1,0,0,0,0
18421,U,1,95405,19,3,90,2,1,0,0,0,0
18422,U,1,95405,19,2,149,8,1,0,0,0,0
18423,M,0,95405,19,1,118.5,29,13,0,0,0,0
18424,M,0,95405,19,4,246.5,12,6,0,0,0,0
18425,U,1,95407,19,1,142,3,11,0,0,0,0
18426,U,1,95407,19,1,44.5,16,9,0,0,0,0
18427,M,0,95409,19,5,410,31,11,0,0,0,0
18428,M,0,95409,19,1,46,13,2,0,0,0,0
18429,F,0,95409,19,2,59,17,14,0,0,0,0
18430,F,0,95409,19,1,49.5,22,30,1,0,0,0
18431,B,0,95423,19,2,51.5,31,9,0,0,0,0
18432,B,0,95423,19,1,49.5,30,8,0,0,0,0
18433,M,0,95436,19,3,117.5,12,6,0,0,0,0
18434,M,0,95436,19,5,169.5,5,17,0,1,1,0
18435,M,0,95442,19,1,29.5,19,24,1,0,0,0
18436,M,0,95442,19,1,53.5,21,24,0,0,1,0
18437,M,0,95448,19,2,34,36,23,0,0,1,0
18438,M,0,95448,19,3,73.5,21,20,0,1,1,0
18439,M,0,95448,19,2,87,18,11,0,0,0,0
18440,M,0,95448,19,1,27,19,26,1,0,0,0
18441,M,0,95453,19,2,78,12,7,0,0,0,0
18442,M,0,95453,19,4,234.5,29,15,0,0,0,0
18443,M,0,95461,19,1,157,22,23,0,0,1,0
18444,M,0,95461,19,1,29.5,22,5,0,0,0,0
18445,M,0,95470,19,1,67,18,13,0,0,0,0
18446,M,0,95470,19,5,191,18,28,0,0,1,0
18447,F,0,95472,19,1,64.5,32,8,0,0,0,0
18448,F,0,95472,19,2,71.5,11,36,0,0,1,0
18449,U,1,95472,19,2,191,31,10,0,0,0,0
18450,U,1,95472,19,1,9.5,33,7,0,0,0,0
18451,M,1,95476,19,2,154,22,28,0,0,1,0
18452,M,1,95476,19,3,256,33,2,0,0,0,0
18453,F,0,95476,19,1,39.5,13,27,1,0,0,0
18454,F,0,95476,19,4,97,3,20,0,1,1,0
18455,F,0,95482,19,1,34.5,3,21,0,0,1,0
18456,F,0,95482,19,2,21.5,10,16,0,0,1,0
18457,U,1,95490,19,2,39,22,29,1,0,0,0
18458,U,1,95490,19,1,64.5,19,6,0,0,0,0
18459,U,1,95492,19,1,149.5,3,30,0,0,1,0
18460,U,1,95492,19,1,9.5,33,8,0,0,0,0
18461,U,0,95497,19,2,262.5,15,6,0,0,0,0
18462,U,0,95497,19,1,114,25,28,1,0,0,0
18463,U,1,95501,19,2,231.5,1,13,0,0,0,0
18464,U,1,95501,19,5,784.5,7,3,0,1,0,0
18465,M,0,95503,19,1,12,13,6,0,0,0,0
18466,M,0,95503,19,2,50,2,27,1,0,0,0
18467,M,0,95521,19,1,34.5,24,20,0,0,1,0
18468,M,0,95521,19,4,70.5,31,6,0,0,0,0
18469,F,1,95521,19,4,132,16,12,0,0,0,0
18470,F,1,95521,19,1,147,2,10,0,0,0,0
18471,M,0,95531,19,2,64.5,1,12,0,1,0,0
18472,M,0,95531,19,5,114.5,17,24,0,0,1,0
18473,M,0,95540,19,1,79,28,13,0,0,0,0
18474,M,0,95540,19,5,182,4,4,0,0,0,0
18475,F,0,95560,19,2,59,19,8,0,0,0,0
18476,F,0,95560,19,1,11.5,28,24,1,0,0,0
18477,M,0,95602,19,2,196.5,4,7,0,0,0,0
18478,M,0,95602,19,2,104,11,33,0,0,1,0
18479,U,1,95603,19,1,44.5,22,24,1,0,0,0
18480,U,1,95603,19,2,89,11,13,0,0,0,0
18481,U,0,95603,19,1,67.5,27,3,0,0,0,0
18482,U,0,95603,19,1,22,10,3,0,0,0,0
18483,F,1,95605,19,1,72,28,8,0,0,0,0
18484,F,1,95605,19,5,161,24,12,0,0,0,0
18485,F,0,95608,19,3,53.5,25,12,0,0,0,0
18486,F,0,95608,19,1,26.5,16,23,1,0,0,0
18487,F,0,95608,19,1,144.5,21,15,0,0,0,0
18488,F,0,95608,19,1,69.5,15,8,0,0,0,0
18489,F,0,95608,19,3,65,14,4,0,0,0,0
18490,F,0,95608,19,2,23.5,8,7,0,0,0,0
18491,F,0,95610,19,1,64.5,9,14,0,0,0,0
18492,F,0,95610,19,2,282.5,5,5,0,0,0,0
18493,M,0,95610,19,1,238.5,6,29,0,0,1,0
18494,M,0,95610,19,1,79.5,11,8,0,0,0,0
18495,F,1,95610,19,3,170.5,12,9,0,0,0,0
18496,F,1,95610,19,2,29,2,29,0,0,1,0
18497,U,1,95616,19,1,29.5,31,27,0,0,1,0
18498,U,1,95616,19,2,137.5,9,7,0,0,0,1
18499,M,0,95616,19,3,205,7,14,0,0,0,0
18500,M,0,95616,19,1,144.5,10,16,0,0,0,1
18501,M,0,95616,19,1,40,4,25,1,0,0,0
18502,M,0,95616,19,1,9.5,11,28,0,0,1,0
18503,M,0,95616,19,3,221,18,8,0,0,0,0
18504,M,0,95616,19,1,16,34,7,0,0,0,0
18505,M,1,95617,19,2,44,15,10,0,0,0,0
18506,M,1,95617,19,2,44.5,5,26,1,0,0,0
18507,F,0,95620,19,4,96.5,11,25,0,0,1,0
18508,F,0,95620,19,5,237,5,27,0,1,1,0
18509,M,0,95621,19,3,170.5,24,33,0,0,1,0
18510,M,0,95621,19,5,82.5,31,11,0,0,0,0
18511,F,0,95621,19,3,68.5,1,15,1,0,0,0
18512,F,0,95621,19,1,77,21,16,0,0,0,0
18513,M,0,95624,19,5,322,2,28,1,0,0,0
18514,M,0,95624,19,1,19.5,4,5,0,0,0,0
18515,F,0,95626,19,1,31,17,34,1,0,0,0
18516,F,0,95626,19,2,61.5,34,13,0,0,0,0
18517,M,0,95628,19,1,29.5,18,4,0,0,0,0
18518,M,0,95628,19,2,124,10,16,0,0,0,0
18519,M,0,95628,19,1,101,28,5,0,0,0,0
18520,M,0,95628,19,1,82,32,20,1,0,0,0
18521,M,0,95628,19,2,110.5,5,28,1,0,0,0
18522,M,0,95628,19,2,114,33,6,0,0,0,0
18523,M,1,95630,19,3,166,14,30,0,0,1,0
18524,M,1,95630,19,2,79,32,24,1,0,0,0
18525,M,1,95630,19,5,161.5,6,32,0,0,1,1
18526,M,1,95630,19,2,53.5,31,34,1,0,0,0
18527,M,0,95630,19,1,89.5,14,6,0,0,0,0
18528,M,0,95630,19,2,74,1,6,0,0,0,0
18529,M,0,95630,19,1,59.5,13,29,1,0,0,0
18530,M,0,95630,19,1,13,4,15,0,0,0,0
18531,U,1,95632,19,1,24.5,10,2,0,0,0,0
18532,U,1,95632,19,2,212,5,6,0,0,0,0
18533,F,1,95642,19,2,189,21,3,0,0,0,0
18534,F,1,95642,19,3,235.5,9,14,0,0,0,0
18535,M,0,95650,19,2,49,11,9,0,0,0,0
18536,M,0,95650,19,3,143.5,11,16,0,0,1,0
18537,M,1,95654,19,1,39.5,13,13,0,0,0,0
18538,M,1,95654,19,1,24.5,24,25,0,0,1,0
18539,M,0,95660,19,1,49.5,1,21,1,0,0,0
18540,M,0,95660,19,2,69,9,6,0,0,0,0
18541,M,0,95661,19,2,67,34,11,0,0,0,0
18542,M,0,95661,19,1,70,29,23,0,0,1,0
18543,M,1,95661,19,1,19.5,15,22,0,0,1,0
18544,M,1,95661,19,5,265.5,2,22,0,0,1,0
18545,M,0,95662,19,3,113.5,25,17,0,0,0,0
18546,M,0,95662,19,1,69.5,13,21,1,0,0,0
18547,F,0,95662,19,5,59,15,35,0,0,1,1
18548,F,0,95662,19,2,57,19,21,0,0,1,0
18549,U,0,95664,19,3,116,28,20,1,0,0,0
18550,U,0,95664,19,3,45,24,29,1,0,0,0
18551,M,0,95667,19,1,24.5,13,12,0,0,0,0
18552,M,0,95667,19,4,187,3,32,1,0,0,0
18553,M,0,95667,19,2,179,7,28,1,0,0,0
18554,M,0,95667,19,1,19.5,27,15,0,0,0,0
18555,M,1,95670,19,2,182,15,13,0,0,0,0
18556,M,1,95670,19,3,33.5,25,30,1,0,0,0
18557,F,0,95670,19,1,107,13,35,1,0,0,0
18558,F,0,95670,19,4,38,10,4,0,0,0,0
18559,M,0,95670,19,1,40,6,9,0,0,0,0
18560,M,0,95670,19,1,54.5,15,33,1,0,0,0
18561,M,0,95673,19,5,102.5,1,1,0,0,0,0
18562,M,0,95673,19,2,63,3,25,1,0,0,0
18563,M,0,95677,19,5,133,29,23,0,0,1,0
18564,M,0,95677,19,1,17,15,34,1,0,0,0
18565,M,0,95678,19,3,344.5,2,18,1,0,0,0
18566,M,0,95678,19,2,89,13,11,0,0,0,0
18567,M,0,95682,19,2,66.5,24,10,0,0,0,0
18568,M,0,95682,19,2,44.5,14,32,0,0,1,0
18569,M,0,95682,19,1,69.5,21,25,1,0,0,0
18570,M,0,95682,19,2,39,9,27,1,0,0,0
18571,M,1,95683,19,3,46,13,34,0,0,1,0
18572,M,1,95683,19,1,107,5,22,1,0,0,0
18573,M,0,95687,19,5,145.5,4,14,0,0,0,0
18574,M,0,95687,19,4,125,3,30,1,0,0,0
18575,F,0,95687,19,1,64.5,16,26,1,0,0,0
18576,F,0,95687,19,1,199.5,20,13,0,0,0,0
18577,F,0,95688,19,3,107.5,15,32,0,0,1,0
18578,F,0,95688,19,4,26,2,12,0,0,0,0
18579,U,1,95688,19,1,9.5,13,3,0,0,0,0
18580,U,1,95688,19,3,102,26,20,0,0,1,0
18581,M,0,95691,19,2,84,5,11,0,0,0,0
18582,M,0,95691,19,2,69,30,26,1,0,0,0
18583,F,1,95693,19,3,126.5,2,27,1,0,0,0
18584,F,1,95693,19,1,64.5,27,17,0,0,1,0
18585,M,0,95695,19,1,34.5,30,10,0,0,0,0
18586,M,0,95695,19,2,26.5,24,30,1,0,0,0
18587,M,1,95696,19,1,14.5,24,29,1,0,0,0
18588,M,1,95696,19,3,233.5,22,15,0,0,0,0
18589,M,0,95715,19,5,129.5,11,14,0,0,0,0
18590,M,0,95715,19,1,54.5,19,2,0,0,0,0
18591,M,0,95736,19,2,98.5,2,30,1,0,0,0
18592,M,0,95736,19,1,49.5,9,22,0,0,1,0
18593,M,0,95746,19,1,24.5,35,7,0,0,0,0
18594,M,0,95746,19,1,62,11,8,0,0,0,0
18595,F,0,95746,19,1,29.5,35,3,0,0,0,0
18596,F,0,95746,19,2,264.5,28,13,0,0,0,0
18597,F,0,95747,19,4,165.5,20,22,0,0,1,0
18598,F,0,95747,19,3,149.5,27,29,0,0,1,0
18599,U,0,95758,19,1,14.5,12,4,0,0,0,0
18600,U,0,95758,19,1,29.5,17,5,0,0,0,0
18601,M,0,95759,19,4,69.5,11,15,0,0,0,0
18602,M,0,95759,19,2,21.5,13,1,0,0,0,0
18603,M,1,95762,19,1,39.5,16,2,0,0,0,0
18604,M,1,95762,19,3,126,5,1,0,0,0,0
18605,F,0,95765,19,1,17.5,18,22,0,0,1,0
18606,F,0,95765,19,2,194.5,8,11,0,0,0,0
18607,M,0,95776,19,4,152,18,21,0,0,1,0
18608,M,0,95776,19,1,17.5,5,16,0,0,0,0
18609,F,0,95814,19,3,231,12,9,0,0,0,0
18610,F,0,95814,19,2,79.5,16,19,1,0,0,0
18611,M,0,95814,19,2,11.5,15,30,0,0,1,1
18612,M,0,95814,19,2,51,28,2,0,0,0,0
18613,M,0,95815,19,1,310,4,11,0,0,0,0
18614,M,0,95815,19,2,153,9,9,0,0,0,0
18615,U,1,95816,19,5,254.5,5,16,0,0,0,0
18616,U,1,95816,19,2,72,36,15,0,0,0,0
18617,F,1,95817,19,2,183.5,14,22,0,0,1,0
18618,F,1,95817,19,1,7,10,11,0,0,0,0
18619,F,0,95818,19,2,116.5,8,2,0,0,0,0
18620,F,0,95818,19,3,251,15,34,1,0,0,0
18621,F,0,95819,19,4,190.5,2,11,0,0,0,0
18622,F,0,95819,19,2,44,12,10,0,0,0,0
18623,M,0,95820,19,2,55.5,19,14,0,0,0,0
18624,M,0,95820,19,2,139,17,3,0,0,0,0
18625,M,0,95821,19,1,29.5,13,4,0,0,0,0
18626,M,0,95821,19,4,636,8,28,0,0,1,0
18627,M,1,95821,19,1,17,13,19,0,0,1,0
18628,M,1,95821,19,1,76,30,2,0,0,0,0
18629,M,0,95822,19,3,65.5,13,36,1,0,0,0
18630,M,0,95822,19,3,178.5,14,9,0,0,0,0
18631,M,0,95823,19,1,49.5,9,27,0,0,1,0
18632,M,0,95823,19,1,79.5,11,11,0,0,0,0
18633,F,0,95823,19,2,150.5,24,24,0,0,1,0
18634,F,0,95823,19,5,107,34,24,1,0,0,0
18635,M,0,95825,19,1,14.5,23,27,0,0,1,0
18636,M,0,95825,19,1,24.5,1,14,0,0,0,0
18637,U,1,95825,19,4,85.5,27,22,0,0,1,0
18638,U,1,95825,19,2,64,10,9,0,0,0,0
18639,M,1,95826,19,3,185,30,26,1,0,0,0
18640,M,1,95826,19,1,63.5,5,9,0,0,0,0
18641,M,0,95826,19,5,166,7,17,0,0,0,0
18642,M,0,95826,19,5,88.5,8,32,1,0,0,0
18643,F,0,95827,19,4,198,10,9,0,0,0,0
18644,F,0,95827,19,1,99.5,22,3,0,0,0,0
18645,U,0,95827,19,1,4,29,26,0,0,1,0
18646,U,0,95827,19,1,259.5,18,16,0,0,0,0
18647,M,0,95828,19,1,59.5,19,1,0,0,0,0
18648,M,0,95828,19,1,37.5,10,32,0,0,1,0
18649,M,0,95829,19,1,59.5,13,5,0,0,0,0
18650,M,0,95829,19,5,247.5,2,2,0,0,0,0
18651,M,0,95831,19,5,166.5,1,11,0,0,0,0
18652,M,0,95831,19,1,76,22,2,0,0,0,0
18653,F,0,95831,19,2,76,6,22,0,0,1,0
18654,F,0,95831,19,1,49.5,12,15,0,0,0,0
18655,M,0,95831,19,1,39.5,5,24,1,0,0,0
18656,M,0,95831,19,3,176,13,8,0,0,0,0
18657,M,1,95833,19,1,33,26,8,0,0,0,0
18658,M,1,95833,19,3,178.5,2,16,0,1,1,1
18659,M,1,95834,19,1,64.5,34,18,0,0,0,0
18660,M,1,95834,19,1,65,5,4,0,0,0,0
18661,M,0,95841,19,2,59,23,3,0,0,0,0
18662,M,0,95841,19,1,64.5,18,29,0,0,1,0
18663,M,0,95841,19,1,59.5,17,36,1,0,0,0
18664,M,0,95841,19,3,181.5,5,15,0,0,0,0
18665,F,0,95842,19,1,17.5,5,22,1,0,0,0
18666,F,0,95842,19,2,599,14,26,0,0,1,0
18667,M,1,95843,19,1,39.5,22,5,0,0,0,0
18668,M,1,95843,19,1,79.5,12,6,0,0,0,0
18669,F,0,95864,19,2,189,27,27,1,0,0,0
18670,F,0,95864,19,4,135,29,19,0,1,1,0
18671,M,0,95864,19,2,59,26,6,0,0,0,0
18672,M,0,95864,19,4,85.5,31,6,0,0,0,0
